TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,0, KEY ,1,262,1077,34.033029,35.138096,35.040120,10.046827,10.754770,8.760178,8.561464,29.543085,37.341880,0.336787
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,1, KEY ,1,262,1135,33.929872,34.566119,34.315049,10.100167,10.851665,24.212720,23.870899,29.286358,37.270498,0.174485
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,2, KEY ,1,262,1157,33.713055,34.676973,34.611864,9.911565,10.660704,21.166274,20.915854,29.167744,37.273046,0.047512
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,3, KEY ,1,262,1235,33.525175,34.283412,34.585117,9.773059,10.555154,26.438062,25.690767,28.944992,37.089478,0.103884
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,4, KEY ,1,262,1233,33.295018,34.288938,34.339218,9.751701,10.490087,26.199037,25.267454,28.733836,36.929690,0.142289
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,5, KEY ,1,262,1238,33.204953,34.232339,34.320223,9.615709,10.346464,25.196446,24.836003,28.642432,36.939544,0.085229
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,6, KEY ,1,262,1272,33.128090,34.137966,34.455809,9.618857,10.410334,24.695239,24.334016,28.578329,36.762646,0.143647
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,7, KEY ,1,262,1265,33.139624,34.395605,34.691513,9.503925,10.284804,20.590980,20.295503,28.663274,36.914247,0.025636
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,8, KEY ,1,262,1307,32.989132,34.082017,34.649760,9.361253,10.163252,21.110033,20.865340,28.507081,36.665471,0.012395
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,9, KEY ,1,262,1268,33.019631,34.194089,34.593560,9.216133,10.021877,20.885885,20.744529,28.558903,36.640083,0.022890
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,10, KEY ,1,262,1331,32.842508,34.156751,34.916928,9.158046,9.986812,21.436639,21.221329,28.429660,36.474791,0.032112
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,11, KEY ,1,262,1276,32.797749,34.238282,34.865252,8.923212,9.773136,22.650459,22.510808,28.395767,36.454931,0.038484
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,12, KEY ,1,262,1275,32.805960,34.170650,34.705379,8.981616,9.816172,17.690836,17.568440,28.390931,36.379893,0.089245
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,13, KEY ,1,262,1263,32.676141,34.302587,34.322288,8.828426,9.570530,16.778241,16.576499,28.263896,35.827268,0.314521
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,14, KEY ,1,262,1219,32.746052,34.218803,34.436291,9.022327,9.744173,18.815253,18.663645,28.328741,35.907166,0.104274
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,15, KEY ,1,262,1167,32.799442,34.475432,34.167576,9.088263,9.769029,16.667261,16.591736,28.380081,35.832643,0.183715
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,16, KEY ,1,262,1226,32.911470,34.488008,33.892438,9.091162,9.800189,14.513327,14.446860,28.461599,35.618445,0.439792
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,17, KEY ,1,262,1248,32.862980,34.332832,33.677238,9.046461,9.737386,15.114486,15.055276,28.369064,35.469604,0.223376
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,18, KEY ,1,262,1229,32.722931,34.445465,33.698159,8.926923,9.620425,15.359584,15.280454,28.261756,35.140860,0.233705
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,19, KEY ,1,262,1243,32.616538,34.392212,33.404651,8.791139,9.521934,12.230436,12.132945,28.140769,34.714605,0.238734
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,20, KEY ,1,262,1306,32.601904,34.173939,33.444523,8.756015,9.488260,11.923701,11.949884,28.113794,34.621549,0.357333
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,21, KEY ,1,262,1290,32.556506,34.090553,33.164324,8.784217,9.542869,11.962843,11.955663,28.049505,34.429368,0.257099
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,22, KEY ,1,262,1312,32.448546,34.111831,33.204830,8.615991,9.362650,12.917413,12.828668,27.984127,34.397499,0.284790
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,23, KEY ,1,262,1333,32.335802,34.096121,33.248314,8.604012,9.372342,12.075886,12.103698,27.888167,34.362493,0.301459
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,24, KEY ,1,262,1331,32.402220,34.235351,33.228246,8.730558,9.502978,11.142260,11.040379,27.954756,34.267810,0.215334
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,25, KEY ,1,262,1368,32.512823,34.302781,33.186617,8.817291,9.598980,12.721697,12.724921,28.060844,34.292661,0.289027
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,26, KEY ,1,262,1386,32.429127,33.914910,32.999856,8.805702,9.568660,12.640454,12.496843,27.936891,34.055861,0.184720
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,27, KEY ,1,262,1397,32.454016,34.022652,33.237151,8.866913,9.643162,14.137706,14.005150,27.999874,34.200260,0.166757
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,28, KEY ,1,262,1410,32.440440,33.966430,33.544123,8.881663,9.667485,16.855618,16.732434,28.006422,34.218198,0.133004
AI,aom,av2,0,B1,SolLevanteDragons_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,210,29, KEY ,1,262,1443,32.789531,33.727971,33.870632,9.300123,10.092802,17.240417,16.871854,28.294946,34.672334,0.055819
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,0, KEY ,1,137,84860,47.422186,48.362012,46.825647,28.368498,26.375133,92.738484,90.553560,49.919083,47.343009,0.000001
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,1, KEY ,1,137,84352,47.413271,48.366362,46.815986,28.379535,26.376683,97.978030,95.812177,49.926460,47.327781,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,2, KEY ,1,137,82987,47.458063,48.380896,46.835572,28.369565,26.396514,98.320430,96.096471,49.939897,47.351763,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,3, KEY ,1,137,82681,47.478917,48.365004,46.807665,28.381496,26.384382,97.993544,95.856527,49.918894,47.347366,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,4, KEY ,1,137,82576,47.480948,48.354384,46.848138,28.408507,26.419892,97.991658,95.792968,49.989422,47.343530,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,5, KEY ,1,137,82576,47.471060,48.356497,46.843660,28.357666,26.369456,97.955148,95.775899,49.920348,47.333702,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,6, KEY ,1,137,83108,47.481882,48.331298,46.804020,28.456683,26.441155,98.141027,95.942070,49.967622,47.324509,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,7, KEY ,1,137,83889,47.465484,48.330755,46.815815,28.458679,26.470945,97.982765,95.829266,49.960546,47.335409,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,8, KEY ,1,137,84312,47.491843,48.305379,46.790229,28.512746,26.510347,97.956646,95.824098,49.982022,47.329560,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,9, KEY ,1,137,84805,47.485054,48.304314,46.794595,28.517527,26.521805,98.021327,95.875019,49.997695,47.333605,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,10, KEY ,1,137,84735,47.468845,48.318520,46.814928,28.533934,26.516250,98.244866,96.030341,50.025707,47.344280,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,11, KEY ,1,137,85074,47.491797,48.306004,46.783330,28.565074,26.556025,97.988661,95.761539,50.020061,47.339096,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,12, KEY ,1,137,84898,47.478098,48.284716,46.778392,28.532641,26.561128,98.024235,95.769274,50.013495,47.329464,0.000002
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,13, KEY ,1,137,85474,47.469749,48.282668,46.791256,28.572149,26.570943,97.914229,95.753473,50.056886,47.324246,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,14, KEY ,1,137,85386,47.473139,48.321117,46.801981,28.535412,26.562776,97.790246,95.572926,50.012695,47.344491,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,15, KEY ,1,137,85673,47.464477,48.324365,46.792910,28.536336,26.558553,97.669635,95.536280,49.998460,47.341894,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,16, KEY ,1,137,86044,47.455413,48.292040,46.797159,28.534673,26.546894,97.749955,95.614483,49.994379,47.332268,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,17, KEY ,1,137,85927,47.487889,48.304550,46.804451,28.495320,26.535082,97.813553,95.694031,49.992164,47.330351,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,18, KEY ,1,137,85871,47.501123,48.326775,46.827847,28.523419,26.550521,97.819312,95.599075,50.029606,47.341780,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,19, KEY ,1,137,85652,47.494059,48.322629,46.823108,28.428651,26.506559,97.749688,95.586308,49.942374,47.326686,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,20, KEY ,1,137,85524,47.507842,48.319405,46.791444,28.511459,26.523657,97.674357,95.558283,49.971628,47.323290,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,21, KEY ,1,137,85882,47.486391,48.298347,46.789958,28.508704,26.506267,97.892328,95.623833,49.972079,47.305565,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,22, KEY ,1,137,86066,47.480846,48.320393,46.798819,28.443639,26.478010,97.637699,95.390663,49.921034,47.305691,0.000002
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,23, KEY ,1,137,85836,47.453720,48.340908,46.813548,28.459769,26.462687,97.616806,95.415015,49.908803,47.308914,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,24, KEY ,1,137,86094,47.463245,48.305079,46.799032,28.516055,26.506985,97.368123,95.255253,49.958589,47.303664,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,25, KEY ,1,137,85578,47.494277,48.320629,46.799324,28.589138,26.549181,97.519444,95.350854,49.992866,47.299008,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,26, KEY ,1,137,85401,47.490898,48.342523,46.812785,28.553556,26.538436,97.503706,95.259148,49.967895,47.313719,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,27, KEY ,1,137,84809,47.493048,48.350725,46.809236,28.548549,26.534631,97.403296,95.232187,49.947733,47.305964,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,28, KEY ,1,137,84631,47.487771,48.345457,46.817935,28.563400,26.520874,97.398898,95.241819,49.970397,47.316009,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,85,29, KEY ,1,137,84730,47.491630,48.342888,46.803473,28.656817,26.544044,97.332294,95.162605,49.984327,47.297765,0.000001
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,0, KEY ,1,162,42580,43.555812,47.504665,45.580406,23.484559,21.936920,87.532046,84.841849,44.577525,45.387481,0.000002
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,1, KEY ,1,162,42344,43.590787,47.534441,45.560490,23.496007,21.967810,92.735199,89.960522,44.585659,45.410987,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,2, KEY ,1,162,41729,43.629997,47.524818,45.577164,23.521266,21.998460,92.931250,90.087966,44.595551,45.417359,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,3, KEY ,1,162,41463,43.630294,47.495233,45.581729,23.539766,22.001799,92.543463,89.879824,44.643192,45.422297,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,4, KEY ,1,162,41473,43.653317,47.499781,45.596709,23.536317,22.026655,92.850998,89.940626,44.657485,45.428600,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,5, KEY ,1,162,41589,43.656629,47.481120,45.635623,23.509402,22.018578,92.083190,89.469243,44.624692,45.422215,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,6, KEY ,1,162,41677,43.646111,47.486405,45.539963,23.582081,22.080104,92.766230,90.039556,44.630233,45.400049,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,7, KEY ,1,162,42434,43.662045,47.437389,45.540862,23.643939,22.147282,92.676038,89.966968,44.667767,45.406525,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,8, KEY ,1,162,42346,43.620266,47.368920,45.543120,23.585035,22.102622,92.516741,89.778211,44.607402,45.375602,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,9, KEY ,1,162,42448,43.585180,47.404657,45.545432,23.605887,22.073482,92.062615,89.543637,44.560718,45.371986,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,10, KEY ,1,162,42845,43.623044,47.410235,45.535840,23.649333,22.129263,92.670533,90.099120,44.622733,45.405464,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,11, KEY ,1,162,42914,43.617617,47.422238,45.540347,23.642322,22.148880,92.039342,89.486094,44.627344,45.421634,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,12, KEY ,1,162,42949,43.610568,47.399577,45.533108,23.656957,22.174784,92.210726,89.587332,44.648479,45.410811,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,13, KEY ,1,162,43397,43.608555,47.389874,45.533752,23.654495,22.164354,92.125244,89.537303,44.650553,45.391958,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,14, KEY ,1,162,43210,43.608006,47.405045,45.528194,23.601495,22.159681,91.702274,89.212872,44.614911,45.403928,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,15, KEY ,1,162,43347,43.618383,47.401166,45.498122,23.647474,22.180054,91.814029,89.311315,44.643646,45.408434,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,16, KEY ,1,162,43745,43.596981,47.370760,45.509297,23.618077,22.138192,92.194044,89.494230,44.584990,45.395482,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,17, KEY ,1,162,43705,43.647617,47.438429,45.505436,23.641603,22.152631,91.849940,89.399966,44.605298,45.404713,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,18, KEY ,1,162,43297,43.611169,47.374072,45.475111,23.554236,22.088973,91.921099,89.260430,44.558282,45.370876,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,19, KEY ,1,162,43266,43.631316,47.344689,45.501501,23.610402,22.120990,91.818958,89.326846,44.552780,45.370742,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,20, KEY ,1,162,43007,43.617310,47.353467,45.407907,23.564635,22.086388,91.857319,89.256263,44.500358,45.335378,0.000002
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,21, KEY ,1,162,43348,43.631267,47.345829,45.426832,23.608441,22.109415,92.022406,89.377505,44.537248,45.337564,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,22, KEY ,1,162,43201,43.585027,47.387152,45.454011,23.574292,22.077990,91.872091,89.182956,44.508983,45.337166,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,23, KEY ,1,162,43231,43.588322,47.426827,45.464791,23.576356,22.077111,91.600996,89.051298,44.531196,45.347926,0.000001
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,24, KEY ,1,162,43165,43.591643,47.377219,45.475854,23.608857,22.099416,91.471065,88.975457,44.556737,45.348586,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,25, KEY ,1,162,42848,43.614937,47.387971,45.478805,23.654735,22.141525,91.455425,88.988145,44.553253,45.354400,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,26, KEY ,1,162,42724,43.607839,47.396394,45.489261,23.679789,22.130732,91.330558,88.887773,44.527460,45.361401,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,27, KEY ,1,162,42684,43.625870,47.436040,45.468441,23.647415,22.118491,91.333256,88.871120,44.519366,45.366090,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,28, KEY ,1,162,42443,43.627187,47.412378,45.535367,23.679366,22.138438,91.481264,88.930374,44.557270,45.374427,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,110,29, KEY ,1,162,42378,43.647998,47.398448,45.454971,23.676468,22.139872,91.748516,89.177437,44.549004,45.355895,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,0, KEY ,1,187,19260,39.268530,46.212808,43.670414,18.412690,17.123275,75.822610,72.657796,38.866483,42.724679,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,1, KEY ,1,187,19143,39.279617,46.185277,43.752577,18.320388,17.104239,80.267360,76.949398,38.852453,42.757670,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,2, KEY ,1,187,18880,39.337462,46.203867,43.783131,18.413696,17.189348,79.968889,76.908847,38.936300,42.825773,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,3, KEY ,1,187,18628,39.378548,46.239165,43.711015,18.410535,17.206717,80.470716,77.196492,38.944289,42.797781,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,4, KEY ,1,187,18619,39.329873,46.164699,43.813207,18.391476,17.180704,80.094511,76.776054,38.886921,42.790517,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,5, KEY ,1,187,18499,39.347586,46.132235,43.770026,18.471951,17.213348,79.561094,76.430450,38.946152,42.781219,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,6, KEY ,1,187,18874,39.348512,46.253997,43.661833,18.450174,17.242120,79.882085,76.817787,38.938493,42.771820,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,7, KEY ,1,187,19039,39.335141,46.102080,43.693685,18.598857,17.327733,80.263922,76.972574,38.969225,42.756121,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,8, KEY ,1,187,19207,39.319735,46.133714,43.718654,18.562043,17.296752,80.686861,77.166012,38.919865,42.766062,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,9, KEY ,1,187,19319,39.302742,46.096567,43.770397,18.565967,17.295297,80.291607,77.033863,38.927506,42.774753,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,10, KEY ,1,187,19398,39.300706,46.107039,43.751871,18.559181,17.299936,80.792725,77.362591,38.915252,42.763210,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,11, KEY ,1,187,19436,39.322007,46.134748,43.716976,18.550663,17.309240,80.429124,76.996989,38.909912,42.781768,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,12, KEY ,1,187,19529,39.324432,46.068591,43.683040,18.560798,17.326741,80.884596,77.328032,38.944616,42.784013,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,13, KEY ,1,187,19722,39.325430,46.061970,43.660388,18.643102,17.372161,80.391381,77.004032,38.983993,42.756484,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,14, KEY ,1,187,19593,39.290157,46.049588,43.719916,18.506501,17.293151,79.731060,76.572634,38.917965,42.761947,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,15, KEY ,1,187,19491,39.292934,46.045384,43.666019,18.538831,17.309811,79.241168,76.210817,38.914972,42.755361,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,16, KEY ,1,187,19553,39.258058,45.985506,43.659845,18.503675,17.256483,79.594638,76.336609,38.840723,42.714104,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,17, KEY ,1,187,19678,39.313537,46.004192,43.684593,18.502832,17.277796,80.120099,76.665209,38.864297,42.735974,0.000001
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,18, KEY ,1,187,19677,39.347564,46.098205,43.634310,18.512709,17.303249,79.854168,76.643622,38.906870,42.749486,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,19, KEY ,1,187,19602,39.369014,46.022383,43.617260,18.528046,17.302589,80.013043,76.787701,38.876617,42.741043,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,20, KEY ,1,187,19522,39.353951,46.033026,43.493136,18.527566,17.278260,79.261505,76.161487,38.827627,42.674978,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,21, KEY ,1,187,19548,39.347017,46.017191,43.565263,18.546141,17.292996,79.839619,76.378288,38.839931,42.708522,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,22, KEY ,1,187,19502,39.338626,46.059518,43.526867,18.501915,17.299793,79.552295,76.076701,38.836093,42.687772,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,23, KEY ,1,187,19456,39.328933,46.111709,43.625510,18.548475,17.285295,78.901033,75.693384,38.847513,42.737739,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,24, KEY ,1,187,19408,39.307149,46.037096,43.662143,18.558754,17.314717,79.229676,76.046388,38.866175,42.721003,0.000000
AI,aom,av2,0,B1,SolLevanteFace_sdr_1920x1080_24_10bit.y4m,1920x1080,24,10,135,25, KEY ,1,187,19561,39.379729,46.056313,43.617952,18.631413,17.374304,79.112946,75.989424,38.911909,42.743874,0.000000
