TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
STILL,aom,av2,0,F1,party.y4m,6720x4480,25,8,85,0, KEY ,1,87,1291506,43.317044,55.261509,55.550714,38.137740,21.123777,96.469391,95.508618,44.562045,45.435686,0.933529
STILL,aom,av2,0,F1,party.y4m,6720x4480,25,8,110,0, KEY ,1,112,203988,41.045490,53.313290,53.680655,31.937965,17.841171,95.031295,93.658249,40.926544,43.160679,7.317803
STILL,aom,av2,0,F1,party.y4m,6720x4480,25,8,135,0, KEY ,1,137,80253,40.205423,50.984824,51.342935,27.068777,16.793840,91.055660,89.224729,39.378610,42.267201,9.717548
STILL,aom,av2,0,F1,party.y4m,6720x4480,25,8,160,0, KEY ,1,162,37929,39.120883,47.953630,48.479212,23.082870,15.942039,83.243454,80.963553,37.582167,41.193496,10.477189
STILL,aom,av2,0,F1,party.y4m,6720x4480,25,8,185,0, KEY ,1,187,17919,37.407038,44.406592,45.193662,19.738829,14.881802,69.376102,66.969991,34.945493,39.529956,9.344901
STILL,aom,av2,0,F1,river.y4m,5184x3456,25,8,60,0, KEY ,1,62,2392919,48.818501,52.943561,53.776249,46.403887,28.271036,95.816570,94.789055,50.025902,48.420657,0.000173
STILL,aom,av2,0,F1,river.y4m,5184x3456,25,8,85,0, KEY ,1,87,608754,44.212920,50.375501,51.728416,39.968332,22.357817,94.007126,92.468471,44.989357,44.554800,0.189354
STILL,aom,av2,0,F1,river.y4m,5184x3456,25,8,110,0, KEY ,1,112,260558,42.738824,47.625680,49.858951,34.068241,20.156239,90.414010,88.378399,41.813617,42.871795,0.500153
STILL,aom,av2,0,F1,river.y4m,5184x3456,25,8,135,0, KEY ,1,137,127821,40.856068,44.699392,47.926181,28.303032,17.923745,81.949907,79.501616,38.350472,41.011379,0.715704
STILL,aom,av2,0,F1,river.y4m,5184x3456,25,8,160,0, KEY ,1,162,60737,38.190994,41.791629,45.962637,23.073194,15.329535,65.520941,63.085266,34.550759,38.735413,1.009348
STILL,aom,av2,0,F1,river.y4m,5184x3456,25,8,185,0, KEY ,1,187,27180,35.036014,39.236753,44.108661,18.291908,12.475533,41.011324,39.391622,30.840527,36.201289,1.322778
STILL,aom,av2,0,F1,santa.y4m,5616x3744,25,8,60,0, KEY ,1,62,2460916,48.925618,54.016002,53.449116,45.371909,27.865369,96.333688,95.435711,49.528124,51.215120,0.408608
STILL,aom,av2,0,F1,santa.y4m,5616x3744,25,8,85,0, KEY ,1,87,588302,44.498321,51.885800,51.288248,38.635589,22.329246,94.777191,93.545128,44.889213,47.063016,2.612732
STILL,aom,av2,0,F1,santa.y4m,5616x3744,25,8,110,0, KEY ,1,112,235834,43.053011,49.743214,48.859880,34.092086,20.507922,91.056712,89.398418,42.389369,45.392549,3.061638
STILL,aom,av2,0,F1,santa.y4m,5616x3744,25,8,135,0, KEY ,1,137,111780,41.357951,47.382907,46.055416,29.179090,18.523601,82.910093,80.896132,39.397434,43.596439,3.081232
STILL,aom,av2,0,F1,santa.y4m,5616x3744,25,8,160,0, KEY ,1,162,52247,39.053231,44.443795,42.802052,24.070289,16.115820,67.075022,64.857136,35.937740,41.194898,3.290156
STILL,aom,av2,0,F1,santa.y4m,5616x3744,25,8,185,0, KEY ,1,187,24216,36.391078,41.309811,39.389419,19.123775,13.643635,43.568158,41.463739,32.503983,38.374288,3.333805
STILL,aom,av2,0,F1,seafood.y4m,5184x3456,25,8,60,0, KEY ,1,62,4339373,48.741510,52.494195,52.708712,47.901510,29.834963,96.600861,95.750907,51.653354,49.067786,0.000000
STILL,aom,av2,0,F1,seafood.y4m,5184x3456,25,8,85,0, KEY ,1,87,1998789,43.133933,49.597873,50.004610,41.506352,23.591357,95.482046,94.186153,46.488249,44.461393,0.177079
STILL,aom,av2,0,F1,seafood.y4m,5184x3456,25,8,110,0, KEY ,1,112,682495,39.198003,46.718182,47.404670,35.212566,18.938123,92.167733,90.458833,41.009295,41.055338,1.174754
STILL,aom,av2,0,F1,seafood.y4m,5184x3456,25,8,135,0, KEY ,1,137,312625,36.787109,43.860612,44.720286,29.997986,16.743466,84.619978,82.519455,36.820330,38.832267,1.329262
STILL,aom,av2,0,F1,seafood.y4m,5184x3456,25,8,160,0, KEY ,1,162,139067,33.956465,40.959883,41.862799,24.760126,14.028067,68.961626,66.583708,32.058218,36.335882,1.545951
STILL,aom,av2,0,F1,seafood.y4m,5184x3456,25,8,185,0, KEY ,1,187,56886,30.907137,38.030083,38.939014,19.543905,11.032752,44.380787,42.255141,27.615533,33.529532,1.522242
STILL,aom,av2,0,F1,snow_00.y4m,4032x3024,25,8,60,0, KEY ,1,62,3560074,48.686487,53.421078,54.048032,43.896638,29.317556,96.832070,96.044637,51.928943,50.487560,0.000000
STILL,aom,av2,0,F1,snow_00.y4m,4032x3024,25,8,85,0, KEY ,1,87,1955133,42.932608,50.823209,51.613288,37.744708,23.216864,96.060215,94.953533,46.741773,45.803100,0.000015
STILL,aom,av2,0,F1,snow_00.y4m,4032x3024,25,8,110,0, KEY ,1,112,667519,37.512025,48.677752,49.656225,31.280184,16.734689,94.083604,92.559083,39.991683,41.461458,0.000226
STILL,aom,av2,0,F1,snow_00.y4m,4032x3024,25,8,135,0, KEY ,1,137,205503,34.788848,46.813094,48.153143,26.566356,13.904966,87.247896,85.403903,35.946575,39.150159,0.037622
STILL,aom,av2,0,F1,snow_00.y4m,4032x3024,25,8,160,0, KEY ,1,162,92863,32.911119,44.811810,46.433769,22.045327,12.467409,73.047434,71.158485,32.552591,37.489636,0.050798
STILL,aom,av2,0,F1,snow_00.y4m,4032x3024,25,8,185,0, KEY ,1,187,41603,30.561250,42.809734,44.209971,17.463886,10.726885,52.380386,50.811035,28.634747,35.575576,0.051579
STILL,aom,av2,0,F1,trees.y4m,4928x3264,25,8,60,0, KEY ,1,62,3226702,49.075469,52.323469,52.305995,46.856438,31.341993,96.804176,95.999403,52.595436,47.951632,0.000149
STILL,aom,av2,0,F1,trees.y4m,4928x3264,25,8,85,0, KEY ,1,87,1725894,44.674937,49.357530,49.326143,41.250393,26.338494,95.745094,94.543957,47.880214,44.254780,0.001022
STILL,aom,av2,0,F1,trees.y4m,4928x3264,25,8,110,0, KEY ,1,112,898080,40.790616,46.258236,46.438883,35.297639,21.592449,92.999280,91.281384,42.065685,41.002913,0.003983
STILL,aom,av2,0,F1,trees.y4m,4928x3264,25,8,135,0, KEY ,1,137,456732,36.970099,43.169875,43.973171,29.044697,17.002623,85.618974,83.461358,36.083043,37.795605,0.019006
STILL,aom,av2,0,F1,trees.y4m,4928x3264,25,8,160,0, KEY ,1,162,215891,33.031609,40.431780,41.947167,22.600691,12.745029,68.781904,66.579382,30.575732,34.582667,0.110108
STILL,aom,av2,0,F1,trees.y4m,4928x3264,25,8,185,0, KEY ,1,187,91711,29.287189,38.005129,39.996531,16.685924,9.260770,45.291197,43.668064,25.878056,31.524623,0.465605
STILL,aom,av2,0,F1,underwater_01.y4m,4032x3024,25,8,60,0, KEY ,1,62,3373116,48.645399,50.629452,51.388715,48.147868,31.220335,96.548203,95.656808,53.201003,48.784288,0.000952
STILL,aom,av2,0,F1,underwater_01.y4m,4032x3024,25,8,85,0, KEY ,1,87,1665380,42.924312,47.923589,48.878318,42.076866,25.200903,94.936966,93.776733,47.767539,44.353941,0.014225
STILL,aom,av2,0,F1,underwater_01.y4m,4032x3024,25,8,110,0, KEY ,1,112,634729,38.593762,45.024863,46.237547,35.963310,20.259712,91.063453,89.507633,41.221872,40.687488,0.022314
STILL,aom,av2,0,F1,underwater_01.y4m,4032x3024,25,8,135,0, KEY ,1,137,274806,35.923494,41.844306,43.500176,29.879056,16.963185,81.963190,79.932126,35.769109,38.091100,0.042700
STILL,aom,av2,0,F1,underwater_01.y4m,4032x3024,25,8,160,0, KEY ,1,162,130484,33.328519,38.398941,40.691670,23.632333,13.668126,62.832394,60.851783,30.917661,35.449799,0.073582
STILL,aom,av2,0,F1,underwater_01.y4m,4032x3024,25,8,185,0, KEY ,1,187,57392,30.226481,35.129810,37.910398,17.700656,10.172370,35.127988,33.915827,26.470955,32.502016,0.239898
STILL,aom,av2,0,F2,Adventure_with_the_Windmills.y4m,896x1110,24,8,60,0, KEY ,1,62,556422,48.413169,52.290529,53.739573,39.455094,36.537716,97.015126,96.132045,54.231895,47.866348,0.003437
STILL,aom,av2,0,F2,Adventure_with_the_Windmills.y4m,896x1110,24,8,85,0, KEY ,1,87,424622,42.797599,51.841944,53.249729,33.454519,30.963205,96.096698,94.841482,51.929532,44.367249,0.001892
STILL,aom,av2,0,F2,Adventure_with_the_Windmills.y4m,896x1110,24,8,110,0, KEY ,1,112,300965,36.913730,51.299988,52.690173,27.295226,24.934946,93.560757,92.014434,46.728962,39.889373,0.006881
STILL,aom,av2,0,F2,Adventure_with_the_Windmills.y4m,896x1110,24,8,135,0, KEY ,1,137,188377,31.154652,50.615504,51.837759,21.006920,18.858405,87.197687,85.191140,38.348940,34.903033,0.001104
STILL,aom,av2,0,F2,Adventure_with_the_Windmills.y4m,896x1110,24,8,160,0, KEY ,1,162,93385,25.488001,48.263749,50.094394,14.979870,13.276372,70.528096,68.384159,29.971147,29.565425,0.003357
STILL,aom,av2,0,F2,Adventure_with_the_Windmills.y4m,896x1110,24,8,185,0, KEY ,1,187,26408,20.477808,48.201949,49.888285,9.868322,8.289242,40.265140,38.813368,22.886103,24.602263,0.001300
STILL,aom,av2,0,F2,Agapanthus_Postbloom2.y4m,1208x948,24,8,60,0, KEY ,1,62,129369,49.264629,50.244299,50.045211,33.925944,29.746299,96.919518,96.227801,50.009107,48.169584,2.978378
STILL,aom,av2,0,F2,Agapanthus_Postbloom2.y4m,1208x948,24,8,85,0, KEY ,1,87,70762,46.673585,47.604001,48.401837,30.492951,27.522164,95.993538,94.897264,47.506604,45.786370,3.518969
STILL,aom,av2,0,F2,Agapanthus_Postbloom2.y4m,1208x948,24,8,110,0, KEY ,1,112,39813,43.589934,44.340003,46.512473,26.980189,25.002927,93.607702,92.045226,43.981674,43.167257,3.357601
STILL,aom,av2,0,F2,Agapanthus_Postbloom2.y4m,1208x948,24,8,135,0, KEY ,1,137,22020,39.880254,40.844164,44.455114,22.964214,21.804573,87.559483,85.502855,39.222753,40.116166,3.038815
STILL,aom,av2,0,F2,Agapanthus_Postbloom2.y4m,1208x948,24,8,160,0, KEY ,1,162,11659,35.749846,37.303243,41.923301,18.412420,17.899939,73.799332,71.148576,33.742648,36.657677,2.510306
STILL,aom,av2,0,F2,Agapanthus_Postbloom2.y4m,1208x948,24,8,185,0, KEY ,1,187,5853,31.658640,33.768543,39.793533,14.099451,14.023689,51.861324,49.338837,28.541109,33.021523,1.794350
STILL,aom,av2,0,F2,Baruch.y4m,968x1188,24,8,60,0, KEY ,1,62,604656,48.332663,52.421377,53.872227,37.220197,36.696710,96.951671,95.809832,53.707130,47.406262,0.000040
STILL,aom,av2,0,F2,Baruch.y4m,968x1188,24,8,85,0, KEY ,1,87,460695,42.884760,52.072991,53.442237,31.583940,31.715121,95.796847,94.279187,51.998567,44.162185,0.000351
STILL,aom,av2,0,F2,Baruch.y4m,968x1188,24,8,110,0, KEY ,1,112,324619,37.074313,51.443287,52.770387,25.828593,26.021774,92.886618,90.877476,47.970783,39.873518,0.000077
STILL,aom,av2,0,F2,Baruch.y4m,968x1188,24,8,135,0, KEY ,1,137,201643,31.354992,50.957889,51.852100,19.752916,19.998824,85.119031,82.619843,39.681363,35.104659,0.000046
STILL,aom,av2,0,F2,Baruch.y4m,968x1188,24,8,160,0, KEY ,1,162,98624,25.684473,48.495066,50.538020,13.730116,13.960952,67.138692,64.481763,30.734290,29.847024,0.000011
STILL,aom,av2,0,F2,Baruch.y4m,968x1188,24,8,185,0, KEY ,1,187,29149,20.843020,50.269824,48.143496,8.190765,8.461978,40.023047,38.299659,23.294355,25.182348,0.000035
STILL,aom,av2,0,F2,Berlin-Fernsehturm.y4m,1290x856,24,8,60,0, KEY ,1,62,101127,49.750355,51.123488,50.673309,28.934344,28.137285,96.831353,95.938760,48.470568,46.440456,2.208043
STILL,aom,av2,0,F2,Berlin-Fernsehturm.y4m,1290x856,24,8,85,0, KEY ,1,87,49756,46.785684,49.641651,48.739233,24.726945,24.733016,95.469596,94.372099,45.815769,44.648984,7.473550
STILL,aom,av2,0,F2,Berlin-Fernsehturm.y4m,1290x856,24,8,110,0, KEY ,1,112,24320,43.525597,47.940299,46.617438,21.307067,21.634977,92.301441,90.789229,42.709536,42.907242,8.656179
STILL,aom,av2,0,F2,Berlin-Fernsehturm.y4m,1290x856,24,8,135,0, KEY ,1,137,11317,40.076743,45.721230,44.276287,18.184489,18.629102,85.033615,82.949970,38.984158,40.944132,8.870344
STILL,aom,av2,0,F2,Berlin-Fernsehturm.y4m,1290x856,24,8,160,0, KEY ,1,162,4870,36.628031,43.209581,41.698430,15.017801,15.571382,70.107100,68.007562,34.894506,38.606942,8.641331
STILL,aom,av2,0,F2,Berlin-Fernsehturm.y4m,1290x856,24,8,185,0, KEY ,1,187,1871,33.433597,40.926128,39.463181,11.972887,12.585324,47.102180,45.140939,30.830966,36.311704,8.859467
STILL,aom,av2,0,F2,Big_Easy_chair.y4m,1196x1008,24,8,60,0, KEY ,1,62,99606,48.707698,48.293546,48.736871,31.686540,27.528898,96.856489,96.043227,48.410315,47.023828,0.030440
STILL,aom,av2,0,F2,Big_Easy_chair.y4m,1196x1008,24,8,85,0, KEY ,1,87,22819,46.086401,46.332882,47.452538,25.920501,23.379261,96.066581,94.875625,44.701613,44.858710,2.432164
STILL,aom,av2,0,F2,Big_Easy_chair.y4m,1196x1008,24,8,110,0, KEY ,1,112,9342,44.661825,45.595835,46.747693,22.472158,21.251490,93.883517,92.214766,42.436629,43.863721,4.753537
STILL,aom,av2,0,F2,Big_Easy_chair.y4m,1196x1008,24,8,135,0, KEY ,1,137,4669,43.037032,44.469658,45.584829,20.150307,19.597028,88.475746,86.468643,40.262835,42.666026,5.026124
STILL,aom,av2,0,F2,Big_Easy_chair.y4m,1196x1008,24,8,160,0, KEY ,1,162,2506,40.709734,42.880468,43.817910,17.587767,17.601820,80.030024,76.664812,37.394574,41.014632,5.026789
STILL,aom,av2,0,F2,Big_Easy_chair.y4m,1196x1008,24,8,185,0, KEY ,1,187,1376,37.761463,40.397241,41.736683,14.968404,15.322612,66.119471,62.357653,33.999141,38.625131,4.517153
STILL,aom,av2,0,F2,Butterfly.y4m,1420x918,24,8,60,0, KEY ,1,62,198327,48.670987,48.863878,50.325038,31.301090,27.573393,96.910048,96.128040,48.548581,45.599301,2.166515
STILL,aom,av2,0,F2,Butterfly.y4m,1420x918,24,8,85,0, KEY ,1,87,66665,44.346456,46.234323,48.198561,26.684657,23.303205,96.050804,94.922632,45.451476,42.962986,11.750619
STILL,aom,av2,0,F2,Butterfly.y4m,1420x918,24,8,110,0, KEY ,1,112,22285,41.850221,44.825163,46.502246,23.109696,20.379713,93.466810,91.941680,42.122550,41.510768,11.547980
STILL,aom,av2,0,F2,Butterfly.y4m,1420x918,24,8,135,0, KEY ,1,137,10077,40.052989,43.212546,44.499001,20.806846,18.963397,87.865676,85.693097,39.543108,40.274062,11.167763
STILL,aom,av2,0,F2,Butterfly.y4m,1420x918,24,8,160,0, KEY ,1,162,5033,37.861693,41.225896,42.468269,18.607189,17.422866,76.550596,74.189540,36.162729,38.844353,10.684436
STILL,aom,av2,0,F2,Butterfly.y4m,1420x918,24,8,185,0, KEY ,1,187,2690,35.152801,38.871008,39.842622,15.976030,15.437292,59.164338,56.545711,32.170952,36.900653,8.975217
STILL,aom,av2,0,F2,Cecret_Lake_Panorama.y4m,1586x752,24,8,60,0, KEY ,1,62,545209,48.930127,49.288947,49.122528,33.726671,32.509605,96.873982,95.918185,52.702588,46.617753,0.011807
STILL,aom,av2,0,F2,Cecret_Lake_Panorama.y4m,1586x752,24,8,85,0, KEY ,1,87,371834,43.600664,44.732878,45.192319,28.649982,27.856831,95.679929,94.433745,48.688740,42.058162,0.024867
STILL,aom,av2,0,F2,Cecret_Lake_Panorama.y4m,1586x752,24,8,110,0, KEY ,1,112,233815,37.921959,41.145957,42.386678,23.565517,23.098905,92.404061,90.959151,43.244047,37.917874,0.054699
STILL,aom,av2,0,F2,Cecret_Lake_Panorama.y4m,1586x752,24,8,135,0, KEY ,1,137,122238,32.065126,38.731852,40.374870,18.441921,18.090303,84.370055,82.510230,36.645804,33.789949,0.097653
STILL,aom,av2,0,F2,Cecret_Lake_Panorama.y4m,1586x752,24,8,160,0, KEY ,1,162,38549,26.848475,36.849434,38.376547,13.173644,12.845030,64.912746,63.013073,29.533508,29.773445,0.099707
STILL,aom,av2,0,F2,Cecret_Lake_Panorama.y4m,1586x752,24,8,185,0, KEY ,1,187,10457,23.990362,35.007405,36.533008,8.561643,8.703109,34.997447,33.527369,23.663012,27.161581,0.179524
STILL,aom,av2,0,F2,Claudette.y4m,900x1100,24,8,60,0, KEY ,1,62,399996,48.754526,50.186754,50.535361,36.667317,32.421663,96.709544,95.715466,52.921577,45.695803,0.028145
STILL,aom,av2,0,F2,Claudette.y4m,900x1100,24,8,85,0, KEY ,1,87,270271,43.161138,48.451846,48.891605,30.731968,26.934124,95.229916,93.920666,48.716282,42.472686,0.096998
STILL,aom,av2,0,F2,Claudette.y4m,900x1100,24,8,110,0, KEY ,1,112,161359,37.527331,46.765866,47.432598,24.717500,21.288678,91.234501,89.639031,42.597603,38.703086,0.162449
STILL,aom,av2,0,F2,Claudette.y4m,900x1100,24,8,135,0, KEY ,1,137,80154,32.244290,45.033461,45.866560,18.845475,16.235106,81.136538,79.396837,35.722864,34.669124,0.186434
STILL,aom,av2,0,F2,Claudette.y4m,900x1100,24,8,160,0, KEY ,1,162,24585,27.458487,43.055412,44.120441,13.689543,11.577760,58.854237,57.311260,29.238695,30.708381,0.280730
STILL,aom,av2,0,F2,Claudette.y4m,900x1100,24,8,185,0, KEY ,1,187,6444,24.827874,40.725566,41.598764,9.069151,7.865243,28.003296,27.112732,23.917110,28.122200,0.694219
STILL,aom,av2,0,F2,Collage_Oppeln.y4m,904x1280,24,8,60,0, KEY ,1,62,320342,49.119677,49.601164,50.183717,35.874303,31.560615,96.983669,96.226174,51.482435,46.657449,0.033450
STILL,aom,av2,0,F2,Collage_Oppeln.y4m,904x1280,24,8,85,0, KEY ,1,87,196782,44.331682,46.325441,47.144586,31.173403,27.533879,96.125559,95.025803,48.099894,43.060579,0.092022
STILL,aom,av2,0,F2,Collage_Oppeln.y4m,904x1280,24,8,110,0, KEY ,1,112,110009,39.366987,43.276165,44.167919,26.308139,23.145184,93.643344,92.163661,43.088348,39.640727,0.143372
STILL,aom,av2,0,F2,Collage_Oppeln.y4m,904x1280,24,8,135,0, KEY ,1,137,54258,34.662386,40.499804,41.221566,21.361621,18.821463,87.723644,85.611339,37.089377,36.212147,0.179312
STILL,aom,av2,0,F2,Collage_Oppeln.y4m,904x1280,24,8,160,0, KEY ,1,162,23366,30.479320,37.749817,38.537926,16.604125,14.735335,73.578581,71.172696,31.082274,32.946447,0.093252
STILL,aom,av2,0,F2,Collage_Oppeln.y4m,904x1280,24,8,185,0, KEY ,1,187,8933,26.968773,35.095737,35.839848,12.084313,10.924329,51.251477,48.956233,25.622744,29.889631,0.160554
STILL,aom,av2,0,F2,Corona_Arch.y4m,1272x922,24,8,60,0, KEY ,1,62,352362,48.752427,48.980106,49.265741,33.552535,29.592374,96.708011,95.773430,50.712703,50.004848,0.000803
STILL,aom,av2,0,F2,Corona_Arch.y4m,1272x922,24,8,85,0, KEY ,1,87,188196,43.449740,46.701694,45.453650,27.174714,23.985249,95.503486,94.229360,46.141320,45.383645,2.189711
STILL,aom,av2,0,F2,Corona_Arch.y4m,1272x922,24,8,110,0, KEY ,1,112,93748,38.845410,44.698385,42.216590,23.485021,20.723180,92.433096,90.706185,42.413054,41.850621,5.248539
STILL,aom,av2,0,F2,Corona_Arch.y4m,1272x922,24,8,135,0, KEY ,1,137,37382,34.563329,42.625149,39.392146,19.576961,16.885903,83.924949,81.848047,36.786786,38.605697,5.757519
STILL,aom,av2,0,F2,Corona_Arch.y4m,1272x922,24,8,160,0, KEY ,1,162,12871,31.243084,40.255748,36.773565,15.001188,13.047973,64.300355,62.517834,31.038644,35.896125,5.700450
STILL,aom,av2,0,F2,Corona_Arch.y4m,1272x922,24,8,185,0, KEY ,1,187,4214,28.671952,37.462616,34.408607,10.914212,9.886166,37.106753,35.357015,26.548005,33.579528,6.181879
STILL,aom,av2,0,F2,Correfocs_Festa_Major_del_Clot.y4m,1306x870,24,8,60,0, KEY ,1,62,223087,48.777073,49.944229,49.534153,30.467508,28.987485,96.510801,95.539870,50.169874,48.898825,0.406136
STILL,aom,av2,0,F2,Correfocs_Festa_Major_del_Clot.y4m,1306x870,24,8,85,0, KEY ,1,87,116029,44.770828,47.490691,46.393311,25.386291,24.678228,94.823924,93.501805,46.262342,45.606900,1.417475
STILL,aom,av2,0,F2,Correfocs_Festa_Major_del_Clot.y4m,1306x870,24,8,110,0, KEY ,1,112,62187,41.076496,45.026035,43.167943,21.196221,21.057043,90.487082,88.829968,41.994978,42.699921,1.696525
STILL,aom,av2,0,F2,Correfocs_Festa_Major_del_Clot.y4m,1306x870,24,8,135,0, KEY ,1,137,31462,37.091750,42.692205,40.001803,17.114091,17.400132,81.937750,79.411536,37.178398,39.735627,1.652945
STILL,aom,av2,0,F2,Correfocs_Festa_Major_del_Clot.y4m,1306x870,24,8,160,0, KEY ,1,162,13620,32.952611,40.438160,36.711476,12.767072,13.392526,62.296965,60.243531,32.019650,36.598018,1.640041
STILL,aom,av2,0,F2,Correfocs_Festa_Major_del_Clot.y4m,1306x870,24,8,185,0, KEY ,1,187,3821,28.997403,38.335359,33.454386,8.383192,9.247071,31.426712,30.484979,26.820028,33.413480,1.998140
STILL,aom,av2,0,F2,Crepuscular_rays_at_Sunset_near_Waterberg_Plateau.y4m,1402x934,24,8,60,0, KEY ,1,62,378255,48.952782,49.560653,49.528651,34.216727,30.122541,96.041472,94.795745,51.669261,47.215379,0.220704
STILL,aom,av2,0,F2,Crepuscular_rays_at_Sunset_near_Waterberg_Plateau.y4m,1402x934,24,8,85,0, KEY ,1,87,224313,44.088274,46.499767,46.161790,28.833447,25.550875,93.771782,92.185532,47.584005,43.385067,0.513835
STILL,aom,av2,0,F2,Crepuscular_rays_at_Sunset_near_Waterberg_Plateau.y4m,1402x934,24,8,110,0, KEY ,1,112,110494,38.724998,43.860546,43.402078,23.307530,20.421020,87.832578,86.048836,41.923987,39.658669,0.557401
STILL,aom,av2,0,F2,Crepuscular_rays_at_Sunset_near_Waterberg_Plateau.y4m,1402x934,24,8,135,0, KEY ,1,137,35650,33.960847,41.470822,40.956009,17.486567,14.982035,74.206996,72.108451,35.402124,36.114417,0.639668
STILL,aom,av2,0,F2,Crepuscular_rays_at_Sunset_near_Waterberg_Plateau.y4m,1402x934,24,8,160,0, KEY ,1,162,8950,31.071402,39.179809,38.700747,12.232631,10.799358,45.539701,44.071196,30.225312,33.548676,0.620570
STILL,aom,av2,0,F2,Crepuscular_rays_at_Sunset_near_Waterberg_Plateau.y4m,1402x934,24,8,185,0, KEY ,1,187,2649,29.360727,36.655623,36.267704,8.591065,8.172455,14.206121,13.553177,26.949437,31.555546,1.171378
STILL,aom,av2,0,F2,Esquibien_Jean_Perrot.y4m,818x1228,24,8,60,0, KEY ,1,62,365006,48.802201,50.269259,50.273166,32.215179,31.029885,96.898264,96.028103,51.648933,46.669750,0.671867
STILL,aom,av2,0,F2,Esquibien_Jean_Perrot.y4m,818x1228,24,8,85,0, KEY ,1,87,231247,43.353374,47.931864,47.680330,26.648970,25.807398,95.904271,94.739050,47.708427,43.127548,0.796164
STILL,aom,av2,0,F2,Esquibien_Jean_Perrot.y4m,818x1228,24,8,110,0, KEY ,1,112,126544,37.661096,46.478837,46.154436,21.796748,20.961070,93.197942,91.695359,42.775518,39.439341,0.645146
STILL,aom,av2,0,F2,Esquibien_Jean_Perrot.y4m,818x1228,24,8,135,0, KEY ,1,137,44431,32.326509,44.967324,44.675365,16.038773,15.239547,86.175731,84.162268,35.925278,35.383954,0.464059
STILL,aom,av2,0,F2,Esquibien_Jean_Perrot.y4m,818x1228,24,8,160,0, KEY ,1,162,11634,29.159595,43.220645,42.839385,11.462819,11.206547,69.632655,67.344459,29.888173,32.696597,0.761033
STILL,aom,av2,0,F2,Esquibien_Jean_Perrot.y4m,818x1228,24,8,185,0, KEY ,1,187,4368,27.241068,40.633582,40.569960,9.176749,9.350802,49.706742,46.814100,26.203022,30.816266,0.676569
STILL,aom,av2,0,F2,Florac-Le_Vibron-Source_du_Pecher.y4m,1080x874,24,8,60,0, KEY ,1,62,453534,48.804231,48.324529,48.241579,33.894099,32.610499,96.929599,96.112491,53.304880,45.041495,0.044032
STILL,aom,av2,0,F2,Florac-Le_Vibron-Source_du_Pecher.y4m,1080x874,24,8,85,0, KEY ,1,87,286192,42.991938,44.057103,44.063237,28.174820,26.999255,95.954097,94.777150,48.581941,40.580680,0.289817
STILL,aom,av2,0,F2,Florac-Le_Vibron-Source_du_Pecher.y4m,1080x874,24,8,110,0, KEY ,1,112,158345,37.188436,41.219827,41.618087,22.209407,21.134682,93.351190,91.740894,42.409188,37.033373,0.284154
STILL,aom,av2,0,F2,Florac-Le_Vibron-Source_du_Pecher.y4m,1080x874,24,8,135,0, KEY ,1,137,75701,32.138038,39.210974,39.752302,16.733821,16.149686,85.740811,83.832479,35.738645,33.622658,0.670573
STILL,aom,av2,0,F2,Florac-Le_Vibron-Source_du_Pecher.y4m,1080x874,24,8,160,0, KEY ,1,162,27187,27.769178,37.377229,38.115517,11.592392,11.547183,68.942334,66.821819,29.271774,30.409174,0.843706
STILL,aom,av2,0,F2,Florac-Le_Vibron-Source_du_Pecher.y4m,1080x874,24,8,185,0, KEY ,1,187,7710,24.664177,35.272687,36.270558,7.578418,7.974125,43.241650,41.435020,24.117888,27.878740,0.954676
STILL,aom,av2,0,F2,Fontaine_Place_Stanislas.y4m,1390x820,24,8,60,0, KEY ,1,62,268582,49.207640,48.981008,50.394564,30.897464,29.846695,96.929746,96.129129,50.333554,45.795204,6.095691
STILL,aom,av2,0,F2,Fontaine_Place_Stanislas.y4m,1390x820,24,8,85,0, KEY ,1,87,159757,44.693234,45.953974,47.773063,26.855057,25.980488,95.779900,94.644825,47.316568,42.922804,6.631545
STILL,aom,av2,0,F2,Fontaine_Place_Stanislas.y4m,1390x820,24,8,110,0, KEY ,1,112,89767,40.093939,43.012516,45.552675,22.202824,21.806140,92.776283,91.302851,42.719054,40.148329,6.698829
STILL,aom,av2,0,F2,Fontaine_Place_Stanislas.y4m,1390x820,24,8,135,0, KEY ,1,137,45806,35.526478,40.547355,43.620834,17.837148,17.912290,85.758754,83.620163,37.506152,37.352132,7.208934
STILL,aom,av2,0,F2,Fontaine_Place_Stanislas.y4m,1390x820,24,8,160,0, KEY ,1,162,18718,31.024211,38.193144,41.652061,14.132200,14.418194,69.399866,67.153682,32.026945,34.352589,7.546682
STILL,aom,av2,0,F2,Fontaine_Place_Stanislas.y4m,1390x820,24,8,185,0, KEY ,1,187,6281,27.529074,36.119579,39.777737,10.470432,10.976850,44.044710,42.525439,26.656022,31.582879,6.176822
STILL,aom,av2,0,F2,Genmaicha_Tea.y4m,1260x840,24,8,60,0, KEY ,1,62,91782,50.349647,51.872245,51.599846,31.257648,30.610300,97.022221,96.252583,48.284562,49.414587,0.000968
