TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,17373.513871,39.586993,43.874643,44.920364,11.718464,18.643887,99.142184,97.632265,41.375284,39.652880,39.445015,43.810811,44.881804,0.138094,24845.46,8.91,144475533952959,40838162709,64552703981741,23955112089,a873e173eed028d2bdf9616beed8651d,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,4644.026742,37.701305,42.638305,43.909752,10.449379,16.410783,93.170709,90.903044,37.736446,38.284642,37.639999,42.611492,43.893533,0.180103,16230.09,4.28,96111590883280,26437696613,42190819798475,11913106841,5ebe762f21098ff44ce91161ebea6c47,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1605.076769,35.590004,41.208739,42.565045,9.167314,13.955366,81.455092,78.941946,33.973227,36.736502,35.524136,41.175997,42.542163,0.314973,9144.71,2.90,55186535623741,19380879690,23787399696420,8051874506,f552815392aa1c41f4d4e9d1241fd1a7,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,621.078614,33.147524,39.718551,40.946463,7.825462,11.227887,62.639058,60.542322,30.263035,34.925459,33.077500,39.674853,40.914500,0.511673,4248.67,2.76,34389956116855,15253703752,14470221081002,9934005497,ae836d30efd640744aab9d3cb28262a8,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,230.767386,30.644945,38.181655,39.112615,6.723851,8.717573,43.088293,41.545252,27.021177,32.973172,30.587681,38.131969,39.081491,0.752667,3119.77,1.62,19618063236469,12058533428,8139657213249,4526093557,75c1c971b9957e6e6cb5241da5461ec0,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,91.223238,28.311659,36.502107,37.106631,5.996733,6.812386,28.207844,27.328916,24.382957,30.969601,28.261322,36.457548,37.082226,1.199958,1355.15,1.52,10872312572203,5479268381,3784024502641,4494261408,8bf041d3703a53fe4e2f989b775fc7fb,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,110,26309.377846,39.829851,46.136851,46.014768,14.451682,21.546668,99.974181,99.968337,42.931995,41.253056,39.595005,45.827504,45.778182,0.092216,19734.98,11.83,130086427999291,71300261926,55109462986137,32973591824,873bc418d82beb309de800bbe4f62b98,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,135,10813.115077,36.121614,43.144111,43.024439,11.616800,17.729995,99.959594,99.869626,37.016662,38.075510,35.916559,42.809520,42.782485,0.098464,22843.26,8.27,127418385343033,51061478777,59562470054316,23094717344,8ed2ec39e19de1f380ff5db03edc0eda,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,160,4255.665231,32.655973,40.094373,40.220259,9.031505,14.013871,91.271096,89.015298,31.603139,34.987776,32.466548,39.747618,39.988173,0.092780,16826.15,7.54,96138472390768,37727293745,43802670506960,20599086133,33c0502a57d1251fd0402e6512fd5aa0,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,185,1559.106462,29.477112,37.115308,37.756948,6.873809,10.577848,67.999350,65.885843,26.981597,31.999184,29.299570,36.727747,37.544147,0.073409,9039.31,4.28,68025862162644,27605435124,30751715969067,11914053519,965fb4a58b254a6c7aa72ce33eb39f97,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,210,507.072000,26.699285,34.769204,35.536689,5.415898,7.673234,42.728471,41.453056,23.270810,29.342424,26.554238,34.406944,35.376882,0.071559,5214.92,3.89,40924256087839,19555173280,17760412358967,10792816923,3e8d697a5e3f8ccb6f15b69e0710fd4d,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,235,169.528615,24.379406,33.016997,33.567920,4.533661,5.490340,26.858523,26.273268,20.569183,27.112987,24.290675,32.709108,33.449854,0.167384,3585.47,2.01,21675603577339,12445244635,9363222118955,5551518397,08b1c000d11e6f12c7577c39c7b759ac,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,110,5479.344041,42.460594,46.382144,52.190462,13.556340,20.854463,94.508369,92.845965,44.277417,42.947434,42.411067,46.372758,52.178285,0.765388,12530.86,3.14,77532469618174,18059019513,32651185887416,8748916841,8200f99db2ca0fdc33aee58f80d83793,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,135,1251.227542,41.311569,45.895489,51.145043,12.907718,19.313805,90.734220,88.757648,41.720925,42.205967,41.297117,45.891764,51.129268,0.884904,6176.35,2.91,48021886904336,11331198703,17247138936312,7993908194,bbb8a308568af4e49ff0fecbafe76e70,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,160,429.790517,39.784726,45.100174,49.485403,12.217758,17.415488,83.335885,81.103602,38.770810,41.146798,39.762533,45.093756,49.464978,0.888387,3108.35,2.19,24914083732521,7608374682,10655804937409,6079954046,453922ab079e25824ddd439b89869930,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,185,167.356336,37.861768,43.930961,47.241353,11.461271,15.281694,71.683328,69.322747,35.700469,39.689041,37.830372,43.924693,47.228364,0.942244,1583.55,1.63,12846450198001,5447347790,4422763270862,4544523280,b9bed9c5f5860deabac5f1a11d49b8f7,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,210,70.644432,35.585315,42.177568,44.269964,10.753252,13.158641,55.723976,53.424237,32.602647,37.755469,35.540749,42.174315,44.261557,0.974354,1160.59,0.83,7724594985549,3930448201,3115391890605,2369599278,a6f2f679c83a19638acbe99a142034fd,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,235,34.628756,33.018781,39.971509,41.444985,10.034003,11.094667,37.975888,35.702191,29.527917,35.151465,32.962927,39.970254,41.444410,0.880806,547.68,1.44,3526038092654,3119616565,1463935255184,4218696619,c175419d5ba49ee45e643fac7d4dc403,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,110,47585.329846,40.942880,43.158010,44.077143,18.040301,24.116507,99.976712,99.971213,44.019189,41.318117,40.709146,42.996367,43.943664,0.054733,22704.72,20.05,118372692151530,91623281941,59717364444021,53646843414,8261587ecb39176c049c40016ded899c,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,135,24816.620308,35.894761,39.580382,40.966014,14.440424,20.006601,99.969219,99.960397,38.058395,37.579679,35.648490,39.438248,40.857193,0.091864,33970.70,13.29,186836640993397,68710803425,88958266103752,38222302177,4554e83f6074afb0937aa3474fdadb38,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,160,11050.807385,31.076085,36.327759,38.197566,10.847374,15.741804,92.018836,89.984185,31.866063,33.929463,30.854833,36.208669,38.111487,0.115615,25745.08,10.84,176816922816662,49543709908,71893770380076,29341180383,cbf6db53f19bcaf416da5323c3dd70ed,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,185,4000.129846,26.971772,33.709354,35.870848,7.770206,11.689685,68.324754,66.221049,26.100192,30.620591,26.787898,33.616579,35.798941,0.111025,18966.50,6.50,137965868170933,33708133157,52962460296517,23060805934,11d6e4c25532fc02072406ba05a88f95,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,210,1148.363077,23.851662,31.525525,33.825447,5.607165,8.142839,40.656776,39.200158,21.384335,27.690132,23.737664,31.459748,33.769335,0.102627,13553.44,3.62,81105597900895,21931927239,35270958931292,10149495962,7ad69eb43a6371947c74d0cf62b58700,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,235,323.822769,21.658908,29.682613,32.000710,4.434464,5.632131,21.310533,20.699994,18.367318,25.222511,21.588599,29.629968,31.941333,0.122354,4926.92,2.49,39767524228437,15756333308,13757974021508,6968994680,b9519e1e62cb4e2c1f4a68035823868e,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,110,23191.760000,37.434826,39.614965,42.047925,10.314279,18.070926,95.981839,93.908504,41.568156,35.358203,37.177491,39.494184,42.007903,0.000063,46439.39,11.24,280406698293500,47694659832,120676231201062,29852587294,992202b50565b9e62b24353dd94fbe1f,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,135,4048.846154,35.800890,38.948127,41.046825,9.223520,16.670650,92.350150,89.723648,38.890548,34.348016,35.749936,38.942863,41.042585,0.000483,19188.19,5.33,144853325263867,19004134248,53583471202368,14373174126,153ba38cba3419a1006097494dc84c40,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,160,885.901538,34.392833,38.432420,39.908030,8.536914,15.559975,85.288013,82.742980,35.967639,33.553707,34.374539,38.431563,39.904215,0.001751,10564.30,2.87,64604050091979,10926847291,27564866128801,7729005807,790ba484dbeb458b8f1b096ab43cc494,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,185,338.024615,32.438361,37.643710,38.468898,7.570250,13.786069,72.865245,70.145489,32.146901,32.416630,32.409851,37.642699,38.466877,0.005377,5333.39,2.30,33426767962898,11607427564,13984807040475,6364143335,a6fa20416105e53a3b2322c06affc92a,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,210,137.166154,29.922427,36.501369,36.917359,6.253923,11.219203,50.940120,48.794759,27.912929,30.891197,29.894161,36.500479,36.916705,0.018798,3109.89,1.27,20188666463756,6294634489,8175253174837,3760903618,0d66098fc8392e8382cd3273ced07740,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,235,53.560000,27.313965,35.258938,35.895552,4.947615,8.330187,22.713942,21.665591,24.112016,29.027898,27.291893,35.256830,35.895324,0.020411,1214.13,0.72,9924431692317,2743862730,3392488350420,1981565567,aa3a9b01cc8e9e665af2d94924eae341,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,110,4364.612308,42.307192,46.370516,48.162284,14.307713,21.483451,99.429153,98.417442,43.981563,41.314732,42.238298,46.315065,48.105671,0.147525,13689.57,6.91,81644345082357,29487393689,35683098908866,18695291072,16fa522a68e3f6852f26c99108a45bde,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,135,1640.004615,40.394445,44.644776,46.125311,12.986391,19.105354,95.158357,93.173810,40.068473,39.746500,40.357665,44.612197,46.081863,0.152007,8497.90,3.47,62855031140754,21671162998,23733207445874,9652733402,dafd18ef1f025fba67bc2fce0344a596,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,160,747.226154,37.889333,42.485181,43.606097,11.508522,16.257900,83.206209,80.905628,35.797940,37.753839,37.835822,42.447556,43.555537,0.187976,6672.09,2.90,40565199174415,16533780272,17417166493317,8124875805,1b2eaefffbf0587442c7cee74112fbc7,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,185,357.356923,35.065580,40.229611,41.007896,10.080862,13.519487,64.422207,62.094881,31.897857,35.497864,35.002588,40.190148,40.953399,0.360052,4565.74,2.42,27833128135521,11851200071,11955339663067,6786298585,18ea927cc2decb908499586a50cc9bf2,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,210,164.987692,31.854272,38.030537,38.376310,8.597682,10.613499,39.554306,37.785387,28.054648,32.816454,31.785218,37.985464,38.309206,0.246667,2403.30,2.38,19089325001497,8737447096,6711009050621,6634926408,476174aa791173b2f37469e83d97eafb,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,235,75.372308,28.628044,36.153851,36.081110,7.295150,7.955446,17.474468,16.558217,24.599379,30.323068,28.559448,36.106598,36.030138,0.253152,1848.82,1.32,11925937918712,6828474843,4889831633204,3697238365,b80980f5c39b413d591b8398dcb0e27d,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,9139.136556,45.883609,48.538344,49.599381,18.744435,24.202025,99.102821,97.670550,45.796166,47.485374,45.785016,48.460398,49.499405,0.277186,7145.58,7.10,43476404825730,30752766700,20086484402482,19287661119,5d310b222fc80ac3c742e8fbc6ee3397,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,4504.807193,42.720612,46.098301,46.796702,16.784662,21.183647,94.084067,91.733831,41.239771,44.954650,42.596544,46.008926,46.683108,0.296074,6274.52,4.11,46387951664573,25155675961,21399871641606,11506978749,b9c13b6adf8adbff3ad0605f85f0194a,
