tag,cfg,class,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
libaom-v3.12.0-unconstrained,RA,B2,15.862122222222224,12.976077777777778,10.918755555555556,15.488744444444443,15.746033333333335,15.562233333333332,15.135888888888887,14.61468888888889,14.913633333333333,15.426277777777777,14.872600000000002,11.033511111111112,10.10368888888889,14.31951111111111
libaom-v3.12.0-unconstrained,RA,E,-8.96013125,-5.496575000000001,-6.8521,-8.91665625,-8.95641875,-8.5395625,-14.88601875,-14.90946875,-10.08750625,-8.10886875,-12.59355625,-7.264843749999999,-8.93371875,-12.1081625
libaom-v3.12.0-unconstrained,RA,G1,-9.89325,-5.6007,-4.792249999999999,-9.534225,-9.186025,-11.2597,-12.473825000000001,-12.6678,-10.59425,-12.738375,-11.8,-6.5194,-5.5957,-11.450775
libaom-v3.12.0-unconstrained,RA,G2,-9.374057142857144,-7.553399999999999,-9.500314285714285,-9.226142857142857,-11.758585714285715,-11.1039,-12.483714285714285,-12.740157142857143,-9.911242857142856,-11.029528571428571,-9.9663,-4.765671428571429,-8.510214285714286,-9.769457142857144
libaom-v3.12.0-unconstrained,Still,F1,0.9737035714285714,-2.1942785714285713,-1.6203607142857144,0.5709285714285715,-0.6496464285714286,0.43391785714285713,1.7598857142857143,1.6136821428571426,0.6990857142857143,-0.21470714285714285,0.9737035714285714,-2.1942785714285713,-1.6203607142857144,0.7008642857142858
libaom-v3.12.0-unconstrained,Still,F2,0.9630275862068965,-0.6043551724137931,-1.0224172413793104,0.7336931034482759,0.7578103448275861,0.5928689655172414,1.4118827586206897,1.332148275862069,0.6868758620689654,0.1275137931034483,0.9630275862068965,-0.6043551724137931,-1.0224172413793104,0.7101862068965518
v02.0.0,AI,A1,-4.49065,-10.049624999999999,-12.40705,-5.290150000000001,-3.9527625,-4.5126125,-5.4597125,-5.4277,-4.5927999999999995,-8.3231875,-4.488875,-10.052675,-12.3796125,-5.3560375
v02.0.0,AI,A2,-4.0076368421052635,-12.083673684210526,-15.030257894736843,-4.888552631578947,-3.8167000000000004,-4.238468421052632,-4.856415789473684,-4.715984210526316,-3.557668421052631,-6.523557894736842,-4.013178947368421,-12.08487894736842,-15.049852631578949,-4.727068421052632
v02.0.0,AI,A3,-3.9293,-15.0659625,-17.263675,-5.1,-4.2449375,-4.1927875,-3.8737,-4.1031625,-4.6099,-8.233374999999999,-3.9304625,-15.0801375,-17.2781875,-4.7305375000000005
v02.0.0,AI,A4,-3.4653500000000004,-19.5055,-24.092483333333334,-4.996316666666666,-5.144033333333334,-4.628866666666666,-4.4463,-4.364483333333333,-3.2901833333333332,-7.8008,-3.4637499999999997,-19.51888333333333,-23.956549999999996,-4.2307999999999995
