TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,160,43202,31.461811,44.703837,44.524246,4.640302,8.591468,66.914834,65.439858,30.261215,37.398405,31.461811,44.703837,44.524246,12.253480,10962.35,0.71,77381135002377,3145087187,36580803563878,2142487497,16a0dde5429ffe93e18396004f9bd8f3,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,185,19298,30.623437,41.854872,41.170020,4.445297,8.039761,52.616898,51.428152,28.686562,36.220818,30.623437,41.854872,41.170020,14.061385,7338.29,0.51,38586258150547,2957325397,18779688325816,1587693883,a01eec94943db200875778e88fec4fb7,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,60,1208190,51.366158,51.141584,51.553299,23.750303,32.117338,96.810760,96.012872,52.612332,53.232655,51.366158,51.141584,51.553299,0.002907,35464.31,0.99,197051230033739,3681327128,91868965064927,2637983839,05cb5b0439e429e63932074af33c3208,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,85,637277,47.381686,46.919125,47.530236,20.434024,27.530026,95.703303,94.577926,47.685997,48.707421,47.381686,46.919125,47.530236,0.004804,23464.13,0.86,171389113497200,3289227052,79312767044740,2298433600,401f70531e075451d6cea1ce12be12ae,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,110,328784,43.749840,43.097741,44.003449,17.883092,23.800955,92.863614,91.227787,42.511320,45.171699,43.749840,43.097741,44.003449,0.005196,23841.79,0.78,131063815453748,3551066964,61916920357875,2306328477,8f6c53446800f18e8cdcedef6c6e927e,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,135,170395,40.130073,39.527990,40.555950,15.413297,20.092230,85.631587,83.568549,37.224687,41.712399,40.130073,39.527990,40.555950,0.004260,20581.94,0.70,150114742626882,3148991282,69830819443730,2107456612,14c175fbe1a4913c0382bcfeb8e8ae0c,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,160,87122,36.328485,35.974054,37.144664,12.905443,16.377830,70.099307,67.847142,32.280364,38.093532,36.328485,35.974054,37.144664,0.005299,16244.07,0.61,90423781693664,2799192408,42334421144815,1738801186,0622c99ae67ced7d15e2f324a4814548,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,185,42577,32.484401,32.810420,33.564433,10.561868,12.913128,46.824847,45.067955,27.820905,34.523296,32.484401,32.810420,33.564433,0.018320,6669.84,0.61,46380112641232,2762834461,18626164076474,1757154431,4fbc3c3ca853eef14d2a4d4aa74758d4,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,60,5110286,48.531975,49.692317,51.060382,23.645377,33.346046,97.078525,96.443599,53.924527,48.590725,48.531975,49.692317,51.060382,0.008955,34218.45,2.39,197871279656538,10588787065,89670874139476,6285103537,792033da457f29b3815492dda6d6372e,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,85,3208525,42.708260,45.539497,47.760408,17.952244,27.355984,96.341455,95.388130,48.960329,43.803744,42.708260,45.539497,47.760408,0.014060,33173.67,2.18,237945999534556,9294835801,92644567257188,5829545577,97fb5263ac069c48a723bd2070531b7b,
